Premium,Power,Cylinder_capacity,Value_vehicle,N_doors,Length,Weight,Age,Driving_experience,FuelType_D,FuelType_P
360.55,100,1560,25950.0,5,4.384,1399,34,14,1,0
268.86,110,1896,23270.0,4,4.376,1208,61,43,1,0
307.22,110,1896,12706.0,4,3.953,1125,61,43,1,0
211.1,85,1461,16530.0,5,3.986,1100,62,44,1,0
251.29,75,2283,12549.13,6,4.49,1445,62,44,1,0
331.84,150,1995,28300.0,3,4.262,1395,62,42,1,0
455.71,85,1461,18213.0,5,4.4,1269,62,43,1,0
438.92,90,1560,22150.0,5,4.276,1290,62,41,1,0
337.71,71,1868,14890.0,4,4.108,1185,65,18,1,0
306.21,71,2664,25984.0,4,4.217,1745,65,18,1,0
324.92,100,1461,21910.0,5,4.259,1340,62,43,1,0
300.81,71,1868,15724.88,5,4.44,1380,61,41,1,0
340.21,75,1598,18900.0,5,4.276,1212,60,42,0,1
382.05,90,1560,20705.0,5,4.38,1407,60,42,1,0
634.96,90,1461,17300.0,5,4.062,1071,61,42,1,0
309.66,90,1461,17950.0,5,4.062,1071,60,41,1,0
240.27,100,1596,16385.0,5,4.342,1264,61,41,0,1
281.43,80,1461,18645.0,5,4.209,1195,63,38,1,0
166.94,90,1197,16274.68,5,3.972,1107,61,43,0,1
560.46,100,1197,21319.99,5,4.282,1213,62,40,1,0
258.51,75,1390,12801.56,5,4.129,1020,39,15,0,1
335.85,101,1594,11990.2,4,4.51,1170,62,33,0,1
572.04,75,1149,14650.0,3,4.062,1009,62,39,0,1
311.54,75,1896,18009.23,3,4.315,1250,62,39,0,1
254.93,137,1995,25422.81,5,4.495,1285,62,33,0,1
380.9,115,1796,22423.76,4,4.433,1280,61,42,0,1
246.49,115,1422,13468.68,4,3.743,1109,61,42,0,1
245.44,110,2184,18860.0,4,4.436,1305,61,43,1,0
318.14,105,1598,18620.0,5,4.052,1095,33,15,1,0
281.67,110,1587,15097.42,3,4.29,1075,34,16,0,1
221.63,110,1560,23950.0,5,4.47,1489,61,43,1,0
228.73,109,1596,20700.0,4,4.567,1287,62,44,0,1
247.62,75,1997,18676.0,3,4.276,1300,61,39,0,1
367.53,75,999,18875.0,5,3.969,1091,61,36,1,0
447.36,115,2799,21400.0,5,4.888,1774,62,44,1,0
258.86,110,1587,16410.0,3,4.202,1176,62,44,0,1
263.09,100,1461,23660.0,5,4.259,1340,62,43,1,0
676.92,140,1968,30120.0,5,4.426,1541,60,29,1,0
376.78,140,1199,15700.0,5,3.996,1055,60,29,1,0
434.69,90,1197,15760.0,5,3.992,1109,29,10,0,1
279.86,136,1997,29100.0,4,4.676,1580,60,42,1,0
774.35,90,1461,20250.0,5,4.122,1170,60,39,1,0
536.41,100,1997,21380.0,4,3.835,1130,61,42,1,0
421.21,120,1997,34360.0,5,4.726,1811,60,42,1,0
311.24,113,2495,21570.32,3,4.45,2035,61,41,1,0
487.14,90,1598,25475.0,5,4.37,1350,60,42,1,0
404.45,90,1461,19760.0,3,4.295,1205,62,41,1,0
224.36,105,1896,19751.12,5,4.315,1250,60,39,1,0
293.77,110,1587,17850.0,3,4.202,1176,60,35,0,1
163.1,90,1461,12530.97,5,4.363,1205,60,41,1,0
251.06,120,1798,24200.0,4,4.755,1295,38,18,0,1
665.77,105,1598,39687.0,5,4.999,1880,61,39,1,0
274.33,94,1997,19923.2,5,4.475,1561,60,37,1,0
420.86,115,1560,26719.99,5,4.597,1320,61,40,1,0
405.22,116,1995,28300.0,5,4.324,1310,60,42,1,0
243.19,90,1997,21036.0,5,4.276,1300,60,39,1,0
256.25,110,1587,15631.0,5,4.188,1141,60,42,0,1
598.38,80,1422,13497.04,5,3.953,1131,33,15,1,0
193.73,115,1598,24660.0,3,4.214,1225,62,43,0,1
453.62,105,1461,22750.0,5,4.259,1365,60,41,1,0
390.22,90,1360,14960.0,5,3.85,1126,29,7,0,1
256.13,110,1896,16679.23,4,4.14,1180,58,39,1,0
356.87,143,2148,32800.0,3,4.343,1430,60,42,1,0
279.73,143,1686,12020.0,3,3.817,1045,60,42,1,0
394.19,125,1395,25533.95,5,4.338,1362,58,39,0,1
366.64,105,1598,19290.0,5,4.149,1057,27,8,0,1
259.06,105,1781,25060.0,5,4.152,1175,27,8,0,1
367.93,75,1360,12450.0,5,3.822,1025,60,42,0,1
307.62,125,1781,25981.75,5,4.478,1360,59,41,0,1
432.0,110,1493,13990.0,5,3.99,1146,60,41,1,0
366.18,90,1587,12140.44,5,3.995,1060,58,33,0,1
314.89,90,1753,15410.0,4,4.308,1399,61,42,1,0
228.96,110,1686,22025.0,3,4.29,1305,62,42,1,0
240.34,85,1398,14380.0,5,3.822,1130,60,39,0,1
383.21,115,1560,23350.0,5,4.253,1160,59,39,1,0
269.07,105,1896,17504.26,5,4.052,1125,60,36,1,0
254.28,105,2967,50480.0,5,4.86,1704,60,36,1,0
332.99,100,1598,18445.0,5,4.209,1155,60,39,0,1
631.66,115,1968,33340.0,5,4.238,1475,60,41,0,1
287.24,90,1364,14600.0,5,3.839,1003,60,36,0,1
257.72,110,1461,21920.0,5,4.122,1205,61,41,1,0
533.3,95,1461,13230.97,5,4.388,1205,60,42,1,0
307.04,95,1398,16270.0,5,3.85,1022,60,42,1,0
266.39,132,1598,22400.0,5,4.44,1505,26,7,0,1
437.48,125,1199,15329.99,5,4.315,1202,60,31,0,1
342.74,110,1896,20831.08,5,4.149,1296,60,42,1,0
291.01,98,1998,20625.0,3,4.46,1205,28,10,0,1
235.82,71,1905,14793.43,5,4.167,1106,53,35,1,0
356.22,90,1598,14965.2,5,4.129,1055,60,39,0,1
413.13,110,1461,27700.0,5,4.541,1511,60,35,1,0
250.47,71,1905,13426.61,5,3.995,1060,60,41,1,0
366.29,90,1560,14850.0,5,3.916,1053,59,41,1,0
317.89,100,1870,22810.0,5,4.782,1678,49,31,1,0
337.23,100,1870,24050.0,5,4.782,1781,59,41,1,0
242.22,115,1685,27500.0,5,4.41,1415,60,41,1,0
284.95,100,1390,14821.0,5,3.953,1073,60,42,0,1
372.51,82,1995,14911.11,4,4.252,1320,61,43,1,0
435.84,82,1560,23950.0,4,4.47,1489,61,43,1,0
241.04,82,1995,15656.37,5,4.288,1360,59,41,1,0
256.91,105,1598,15900.0,5,4.35,1272,60,40,0,1
248.44,105,1598,19620.0,5,4.236,1225,60,40,0,1
479.79,105,1197,21360.0,5,4.222,1340,60,38,1,0
419.27,92,1896,11988.31,4,3.815,1105,62,36,1,0
208.37,75,1390,12705.0,5,3.916,1021,59,34,0,1
192.48,102,1595,21910.0,5,4.152,1090,35,10,0,1
344.69,100,1896,23220.0,4,4.703,1361,34,16,1,0
425.88,100,1596,16550.0,4,4.382,1100,32,13,0,1
361.48,150,1995,38000.0,5,4.565,1745,59,40,1,0
243.33,90,1498,12891.0,5,4.425,1210,59,37,0,1
320.0,115,1762,18997.99,3,4.42,1170,60,41,0,1
334.37,95,1997,20910.0,5,4.522,1508,59,40,1,0
288.9,95,1749,20653.0,5,4.276,1245,59,40,1,0
264.45,90,1598,19670.0,3,3.954,1135,60,41,1,0
378.92,103,1586,14602.0,5,4.23,1140,60,23,0,1
419.28,105,1896,18009.23,5,4.315,1250,62,43,1,0
273.97,105,1560,23134.99,5,4.384,1429,62,43,1,0
405.27,105,1398,16000.0,5,3.941,1070,62,43,1,0
285.93,105,1685,25200.0,5,4.44,1415,62,43,1,0
215.4,75,1397,16880.0,5,4.03,1159,59,41,1,0
184.59,75,1586,16614.0,5,3.765,1030,59,41,1,0
292.33,82,1461,17880.0,5,4.035,1095,59,37,1,0
356.56,90,1360,13320.0,3,3.822,1038,28,9,0,1
207.61,75,1598,15450.0,5,4.0,1204,59,35,1,0
273.67,100,1753,18440.0,5,4.454,1234,59,40,1,0
270.63,140,1997,28980.0,4,4.691,1430,64,45,1,0
614.5,143,1995,31850.0,5,4.477,1480,59,40,1,0
272.84,105,2476,19833.0,5,4.635,1940,59,41,1,0
234.88,86,2446,20028.13,5,4.655,1780,59,37,1,0
414.24,110,1199,22349.99,5,4.159,1165,59,40,0,1
563.5,140,1753,17431.0,4,4.337,1356,60,41,0,1
244.21,140,1799,23500.0,5,4.248,1294,60,34,0,1
270.01,86,1299,13096.05,5,4.355,1125,64,38,0,1
238.38,115,1598,19310.0,5,4.249,1215,59,35,0,1
263.35,130,1896,29950.0,4,4.547,1405,59,40,1,0
266.41,105,1896,22630.0,4,4.554,1345,59,34,1,0
209.06,95,1399,13160.0,5,4.295,1170,59,41,0,1
421.31,105,1598,20870.0,5,4.199,1239,58,38,1,0
396.27,75,1368,21075.0,3,4.31,1179,27,7,0,1
557.03,140,1364,23952.57,5,4.278,1394,58,40,0,1
273.97,100,1595,13624.94,5,4.184,1145,59,40,0,1
256.52,85,1461,19125.0,5,4.035,1095,59,31,1,0
392.48,100,1995,23239.54,5,4.317,1428,59,41,1,0
952.68,100,1498,22375.0,5,4.36,1268,59,41,1,0
262.05,100,1596,14424.29,5,4.174,1201,61,40,0,1
338.3,94,2446,21035.42,3,3.975,1730,59,26,1,0
299.5,80,1390,12380.0,5,3.916,1021,60,32,0,1
323.43,115,1984,26250.0,3,4.129,1246,59,41,0,1
290.67,163,1998,33750.0,4,4.526,1490,53,35,0,1
279.26,100,1896,16206.0,5,3.953,1165,59,39,1,0
332.67,75,1390,12070.0,3,3.897,1025,59,40,0,1
275.55,105,1461,20920.0,5,4.209,1205,59,37,1,0
66.73,130,1956,26600.0,5,4.658,1658,59,40,1,0
406.8,90,1753,15822.0,5,4.278,1485,58,40,1,0
359.0,150,1781,25910.0,5,4.152,1175,59,40,0,1
481.61,122,1199,15410.0,5,3.962,1035,58,40,1,0
364.31,75,1422,13561.0,5,3.953,1151,27,6,1,0
414.53,123,1795,15626.31,5,4.025,1358,59,38,0,1
308.55,100,1399,12300.0,5,3.92,1070,60,37,0,1
652.67,163,1998,33750.0,4,4.526,1490,55,36,0,1
245.62,110,1560,20340.0,5,4.276,1247,59,40,1,0
273.26,94,2476,14750.0,2,5.1,1395,60,41,1,0
259.38,86,1896,20436.88,2,4.89,1665,60,42,1,0
270.75,100,1339,18000.0,5,3.9,1074,58,37,0,1
298.53,88,1386,19500.0,2,3.806,1135,33,9,0,1
394.97,115,1598,18970.0,3,4.29,1195,58,39,0,1
269.08,85,1461,16400.0,5,3.986,1100,37,17,1,0
324.6,140,1968,27500.0,3,4.214,1340,34,15,1,0
455.82,140,1560,29650.0,3,4.529,1585,34,15,1,0
763.91,136,2143,36770.25,5,4.417,1535,60,40,1,0
281.18,172,1998,21000.0,3,3.812,1035,58,34,0,1
232.32,86,1498,10289.33,5,4.074,1087,58,40,0,1
267.52,75,1390,13100.0,4,4.232,1090,53,22,0,1
480.2,75,1984,17777.94,4,4.02,1035,53,22,0,1
425.37,115,1598,17900.0,3,3.626,1075,59,38,0,1
319.0,120,1598,20550.0,5,4.276,1212,58,39,0,1
296.71,120,1560,18350.0,5,4.337,1302,58,39,0,1
403.94,114,1896,21190.0,5,4.204,1251,58,40,1,0
148.42,170,2143,42753.2,4,4.686,1570,46,28,1,0
237.49,110,1587,18270.0,5,4.202,1176,56,38,0,1
417.54,110,1197,24650.01,5,4.377,1318,56,38,0,1
305.32,110,1560,22030.0,5,4.38,1429,58,38,1,0
269.5,71,1905,12230.6,3,4.11,1155,58,39,1,0
280.91,115,1896,30613.0,5,4.634,1666,57,34,1,0
549.56,105,1896,26850.0,5,4.286,1335,58,34,1,0
479.23,115,1685,25600.75,5,4.41,1415,59,32,1,0
283.99,120,1870,23145.0,5,4.209,1270,61,43,1,0
232.0,105,1896,19751.12,5,4.315,1250,58,36,1,0
282.36,110,1587,15631.0,5,4.188,1141,58,40,0,1
353.6,75,1368,12495.0,5,4.03,1040,58,27,0,1
312.26,160,1798,22100.0,5,4.469,1430,58,38,0,1
366.8,160,1796,20890.0,5,4.249,1223,58,38,0,1
299.26,84,1598,14896.95,5,4.11,1120,58,38,0,1
351.66,75,1360,15620.0,5,3.85,1089,58,39,0,1
329.64,120,1870,24735.0,2,4.355,1425,58,40,1,0
297.95,120,2953,26723.45,2,4.355,2000,58,38,1,0
278.0,90,1896,13540.81,5,3.88,1124,58,28,1,0
176.62,115,1984,24140.0,4,4.703,1319,58,38,0,1
498.16,110,1598,15930.0,4,4.436,1090,58,39,0,1
239.89,75,1753,16410.0,5,4.555,1397,57,38,1,0
451.04,75,1360,15420.0,5,3.85,1005,57,38,1,0
333.43,110,1560,22350.0,5,4.5,1495,56,37,1,0
423.21,120,1910,27915.0,5,4.467,1553,58,37,1,0
252.29,90,1997,16320.0,5,3.822,1145,58,36,1,0
453.69,115,1598,21250.0,5,4.315,1297,57,39,0,1
332.67,115,1560,18070.0,5,4.211,1245,57,39,0,1
359.62,143,2148,32800.0,3,4.343,1430,59,30,1,0
265.13,150,1984,31190.0,2,4.407,1481,59,41,0,1
277.36,75,1149,14880.0,5,3.986,1015,57,36,0,1
407.33,105,1461,20920.0,5,4.209,1205,57,38,1,0
225.89,71,1991,31800.0,3,4.273,1360,52,31,1,0
260.51,90,1587,14043.67,5,4.167,1078,58,39,0,1
251.4,115,2171,24575.38,5,4.69,1780,57,39,1,0
324.71,109,1997,23550.0,5,4.522,1574,58,37,1,0
72.7,110,1896,23349.32,3,4.152,1255,58,37,1,0
527.2,105,1598,20290.0,3,4.199,1239,58,39,1,0
88.65,90,1997,17381.0,3,4.188,1204,32,11,1,0
193.27,80,1242,13300.0,3,4.182,1165,57,38,0,1
231.32,90,1896,25810.0,5,4.746,1683,58,34,1,0
312.28,136,1598,23301.1,5,4.278,1449,58,39,1,0
588.52,125,999,19650.0,5,4.358,1205,30,11,0,1
368.86,102,1595,18595.0,5,4.458,1344,25,6,0,1
499.58,110,1598,17440.0,2,3.931,1060,56,37,0,1
267.86,95,1587,16981.0,5,4.276,1240,58,21,0,1
271.06,107,1905,13582.87,4,4.408,1020,58,40,0,1
283.17,177,2497,43900.0,4,4.841,1585,57,33,1,0
307.76,81,1493,12500.0,5,3.81,1129,59,27,1,0
57.94,81,1995,39300.0,5,4.58,1430,59,27,1,0
237.03,75,1390,13865.0,5,4.184,1135,57,39,0,1
196.06,75,1390,13865.0,5,4.184,1135,57,39,0,1
195.68,84,1499,26430.03,5,4.275,1259,57,39,1,0
206.1,122,1595,20600.0,5,4.28,1320,57,38,1,0
247.83,122,1422,13050.0,5,3.96,1130,57,38,1,0
220.41,84,2820,15500.1,5,4.845,1985,58,39,1,0
261.77,75,1390,12655.0,4,4.28,1090,57,29,0,1
240.77,136,2387,26354.38,4,4.43,1425,57,27,1,0
246.9,150,2148,29225.04,5,4.748,1790,61,41,1,0
215.55,105,1461,23320.0,5,4.344,1420,57,39,1,0
210.04,90,1389,13070.0,3,3.817,1120,61,42,0,1
619.21,184,1796,38500.56,4,4.581,1415,58,40,0,1
271.6,90,1389,13070.0,3,3.817,1120,57,35,0,1
361.05,100,1753,18100.0,3,4.174,1202,57,33,1,0
243.73,90,1896,14760.96,5,3.815,1145,58,40,1,0
362.09,88,1753,16341.52,4,4.48,1320,57,28,1,0
469.06,100,2477,21268.98,4,4.93,1750,57,39,1,0
567.31,170,2171,38900.0,4,4.841,1485,24,6,0,1
474.55,170,1968,34180.0,4,4.586,1470,24,6,0,1
237.08,105,1896,22595.0,5,4.204,1287,49,30,1,0
483.03,140,1968,24230.0,3,4.204,1281,56,37,1,0
278.54,90,1896,17270.0,5,4.184,1232,57,38,1,0
271.28,100,1686,21420.0,4,4.587,1329,56,28,1,0
271.79,86,2446,17303.14,2,4.65,1695,56,38,1,0
815.89,100,1984,41883.94,5,4.388,1615,58,39,1,0
308.21,105,1994,18120.51,4,4.49,1260,57,36,1,0
460.32,105,1753,16440.0,4,4.382,1280,57,36,1,0
234.38,90,1582,15511.0,5,4.235,1292,55,29,1,0
206.13,85,1390,15560.0,5,4.052,1025,57,37,0,1
308.79,95,1587,19024.0,5,4.276,1240,57,38,0,1
323.81,95,1390,12520.0,5,3.897,1025,57,38,0,1
333.65,110,1896,17850.0,5,4.183,1293,57,35,0,1
392.01,100,1598,13258.33,3,4.05,1050,56,25,0,1
313.59,150,1995,28300.0,3,4.262,1395,26,7,1,0
201.69,90,1560,20050.01,5,4.372,1344,57,38,1,0
204.85,90,1896,13785.0,5,3.953,1142,57,38,1,0
227.0,105,1896,20692.68,5,4.28,1405,56,38,1,0
272.11,90,1248,15660.0,5,3.999,1210,58,39,1,0
218.86,90,1997,18943.0,5,4.276,1300,58,40,1,0
425.83,105,1461,23320.0,5,4.344,1420,56,33,1,0
334.8,125,1796,21800.0,4,4.495,1390,57,39,0,1
240.19,100,1390,14031.0,5,3.953,1054,56,35,0,1
296.29,110,1461,21049.99,5,4.122,1170,57,37,1,0
541.13,115,1896,32875.0,5,4.634,1666,56,37,1,0
255.96,71,1905,12230.6,3,4.11,1155,58,40,1,0
442.1,140,1598,19730.0,5,3.97,1082,56,38,1,0
308.66,98,1497,16357.0,5,4.197,1179,58,25,0,1
270.84,85,1461,19393.0,6,4.4,1333,56,36,1,0
249.5,130,1870,23360.0,5,4.295,1310,57,36,1,0
328.48,130,1598,28300.0,5,4.324,1310,57,36,1,0
547.84,75,1390,12380.0,4,4.163,1038,57,36,0,1
289.94,110,1560,24790.0,5,4.763,1555,57,36,1,0
251.81,160,1798,31280.0,3,4.238,1295,55,32,0,1
361.55,95,1248,14705.0,5,4.039,1151,57,38,1,0
324.8,95,1498,18350.0,3,3.838,1195,57,38,0,1
602.28,100,1390,13430.0,3,3.953,1049,57,38,0,1
275.89,110,1997,22308.0,5,4.618,1385,57,38,1,0
312.09,115,1197,19340.0,5,4.135,1236,54,33,0,1
316.53,110,1997,18439.05,5,4.44,1561,50,32,1,0
257.17,80,1388,12660.0,5,3.916,1037,57,33,0,1
213.6,80,1461,12870.0,5,4.473,1245,57,33,0,1
157.26,115,1390,12046.0,5,3.953,1057,57,38,1,0
547.45,150,1781,25910.0,5,4.152,1175,28,10,0,1
230.56,90,1896,16095.1,5,4.02,1270,57,34,1,0
242.87,109,1396,16550.0,5,4.245,1168,56,37,0,1
296.77,90,1560,22150.0,5,4.276,1290,57,30,1,0
266.32,84,1997,16330.0,2,4.595,1510,56,35,1,0
211.7,75,1396,11960.14,5,4.394,1015,56,36,0,1
392.6,75,1396,11960.14,5,4.394,1015,56,36,0,1
561.39,75,2199,33400.0,5,4.57,1653,56,36,0,1
408.14,75,1248,14600.0,5,4.03,1105,58,36,1,0
457.54,95,1248,16614.99,4,4.399,1200,54,36,1,0
301.87,130,1896,29010.0,4,4.547,1395,56,36,1,0
199.96,90,1598,14093.73,4,4.436,1075,56,36,0,1
223.14,100,1598,10121.04,3,4.05,1020,58,30,0,1
218.14,80,1590,13799.24,3,3.642,1065,55,35,0,1
630.01,125,999,19650.0,5,4.358,1205,56,38,0,1
216.34,110,1896,20284.16,3,4.149,1260,56,20,1,0
208.7,92,1560,17600.0,5,4.03,1202,56,38,1,0
329.79,110,1997,19340.0,3,4.202,1279,55,36,1,0
489.15,105,1588,18481.12,4,4.52,1340,55,31,0,1
507.85,90,1968,30940.0,5,4.665,1645,56,37,1,0
527.4,90,1422,18804.68,5,3.972,1151,27,8,1,0
431.2,110,1968,27290.0,5,4.426,1543,56,38,0,1
209.83,105,1390,13601.0,3,3.953,1073,28,8,0,1
263.52,100,1896,17063.3,5,3.953,1169,57,36,1,0
278.65,110,1587,19460.0,5,4.211,1204,45,27,0,1
227.22,72,2398,16371.57,5,5.235,1975,68,37,1,0
322.72,130,1998,27090.0,4,4.731,1430,55,36,1,0
542.61,140,1956,30700.0,5,4.91,1865,56,35,1,0
246.13,116,1769,21200.0,5,4.264,1305,56,37,0,1
448.13,90,1197,16595.0,5,3.97,1027,56,29,0,1
233.78,90,1753,19088.14,5,4.56,1413,50,32,1,0
251.53,90,1997,16645.95,5,3.642,1305,50,32,1,0
559.94,150,1968,28874.68,5,4.255,1354,56,36,1,0
299.38,90,1396,11960.14,5,4.394,1015,56,34,0,1
432.18,130,2287,34810.01,5,6.363,2060,57,35,1,0
285.04,110,1598,19820.0,5,4.209,1175,56,35,0,1
211.54,90,1997,16320.0,5,3.822,1145,55,36,1,0
206.89,100,1896,14873.3,5,3.953,1165,55,36,1,0
669.42,184,2143,38508.7,5,4.64,1555,56,37,1,0
289.81,105,1896,27640.0,5,4.407,1539,51,33,1,0
464.0,117,1598,20000.0,5,4.33,1297,56,36,0,1
213.36,101,1399,12950.0,3,3.916,1067,56,37,0,1
313.33,115,1198,19500.0,5,4.302,1205,56,36,0,1
221.1,90,1364,17385.0,5,4.2,1290,36,16,1,0
74.8,136,2477,32236.64,4,5.075,1880,56,37,1,0
387.38,135,1591,22490.39,5,4.525,1383,55,35,0,1
251.14,115,1753,19090.0,5,4.342,1406,56,35,1,0
256.81,100,1896,18400.0,5,3.916,1127,55,20,1,0
261.58,125,1798,27690.0,5,4.522,1306,56,35,0,1
280.15,125,1995,28300.0,5,4.262,1395,56,35,0,1
253.22,90,1587,12933.78,4,4.265,1175,55,37,0,1
244.15,90,1997,19280.0,4,4.44,1405,55,37,0,1
270.12,100,1995,23340.0,5,4.596,1450,56,35,1,0
97.67,95,1461,13230.97,5,4.388,1205,56,38,1,0
241.16,150,1995,35500.0,5,4.635,1605,55,36,1,0
177.15,125,1395,23487.67,5,4.258,1246,55,37,0,1
470.88,115,1896,23289.22,4,4.675,1361,56,36,1,0
236.5,115,1390,24520.0,4,4.204,1284,56,36,1,0
215.77,90,1598,22910.0,2,4.576,1270,56,38,0,1
509.74,90,998,18365.0,2,4.035,1040,56,38,0,1
277.48,110,1896,19075.0,5,4.184,1259,56,37,1,0
415.99,109,1997,21968.2,5,4.475,1520,63,13,1,0
255.44,85,2500,18162.9,5,5.0,1710,56,32,1,0
427.68,109,2461,27612.0,5,5.905,1941,56,37,1,0
468.6,95,1390,16470.0,5,4.168,1235,55,37,0,1
240.75,90,1753,14556.51,4,4.29,1139,55,34,1,0
167.92,90,1422,13420.0,4,3.916,1089,55,34,1,0
296.5,90,1997,15761.24,5,4.108,1185,55,26,1,0
317.32,90,1461,17950.0,5,4.062,1071,56,37,1,0
183.94,90,1997,20300.0,5,4.419,1328,55,37,1,0
271.97,110,1598,22910.0,5,4.576,1270,55,34,0,1
253.57,90,1905,16993.74,5,4.44,1405,56,37,1,0
488.04,110,1461,22450.0,3,4.312,1205,55,37,1,0
91.86,80,1388,14520.0,5,3.916,1066,56,28,0,1
356.59,110,1560,21760.0,5,4.5,1407,55,20,1,0
342.4,90,1997,15180.0,3,3.822,1145,27,9,1,0
218.04,90,1598,21250.0,3,4.336,1320,27,9,1,0
278.56,110,1560,25450.0,5,4.276,1318,56,36,1,0
238.7,82,1493,14800.0,5,4.025,1370,55,37,1,0
221.76,140,2499,30990.0,5,4.808,1834,55,35,1,0
261.38,115,1996,26853.0,5,4.782,1760,55,37,1,0
326.99,102,1968,25379.75,5,4.408,1474,57,37,1,0
467.42,115,1685,25200.0,5,4.44,1415,56,36,1,0
355.43,103,2499,23976.48,5,6.89,2010,55,37,1,0
321.15,110,1896,19645.0,5,4.184,1259,54,36,1,0
533.8,140,1956,27150.0,5,4.888,1874,54,35,1,0
160.6,115,1598,24660.0,3,4.214,1225,55,37,0,1
84.19,90,3870,26500.0,5,4.355,2770,55,37,1,0
204.27,75,1461,14619.99,5,4.027,1175,56,33,1,0
394.91,90,1753,13913.43,5,4.174,1194,57,32,1,0
139.75,100,1896,21270.0,5,4.395,1320,55,36,1,0
289.76,75,1390,14580.49,4,3.96,1125,25,6,0,1
421.14,75,1199,22400.0,4,4.253,1165,25,6,0,1
274.5,100,1870,16047.02,4,4.436,1145,55,31,1,0
273.75,100,1597,16125.15,5,4.4,1165,55,20,0,1
254.17,105,1598,19100.0,5,4.249,1195,57,32,0,1
255.47,100,1870,21909.0,5,5.182,1728,55,37,1,0
445.63,115,1582,18490.0,5,4.1,1281,55,36,1,0
247.42,105,1461,21100.0,5,4.209,1205,55,32,1,0
309.41,82,1328,13543.12,3,3.695,1025,56,36,0,1
287.59,130,1598,23480.0,4,4.037,1410,57,38,1,0
530.86,115,1996,29004.99,5,4.782,1710,56,35,1,0
348.84,100,1560,21889.99,5,4.38,1374,56,37,1,0
260.31,100,2148,23084.0,5,4.748,1745,56,37,1,0
310.79,100,1870,22810.0,5,4.782,1678,57,36,1,0
326.15,95,3246,17490.65,5,4.845,1995,55,36,1,0
302.09,136,1998,23960.0,5,4.333,1448,54,36,1,0
440.86,90,1896,14669.73,2,4.14,1155,54,36,1,0
258.3,128,1582,24600.0,5,4.31,1375,55,36,1,0
572.62,100,1686,22370.0,3,4.29,1285,54,35,1,0
232.9,110,1560,24400.0,5,4.745,1424,56,37,1,0
350.5,85,1868,17920.0,5,4.137,1295,56,38,0,1
526.74,120,1997,28852.01,4,4.805,1809,54,33,1,0
271.91,110,1560,28010.0,5,4.529,1397,55,36,1,0
287.2,103,1581,13763.18,3,4.011,1205,71,31,0,1
358.99,90,1498,12891.0,5,4.425,1210,55,27,0,1
224.22,105,1896,21875.0,5,4.28,1405,55,36,1,0
306.0,110,1997,22780.0,5,4.522,1512,54,36,1,0
362.75,110,999,17880.0,5,4.061,1140,55,30,0,1
221.45,105,1896,21875.0,5,4.28,1405,54,27,1,0
252.52,115,2402,27250.0,2,5.481,1612,55,37,1,0
254.42,150,1995,31200.0,4,4.471,1415,52,34,1,0
302.41,130,1998,25870.0,4,4.731,1559,56,34,1,0
400.69,82,1199,15700.0,5,3.996,1055,54,34,0,1
399.5,105,1896,20700.0,5,4.315,1250,55,33,1,0
218.18,101,1994,17190.0,5,3.98,1175,56,36,1,0
253.28,75,1560,19495.0,4,4.38,1360,54,27,1,0
288.85,75,1905,15743.03,4,4.167,1152,54,27,1,0
386.21,150,1984,27630.0,3,4.214,1275,54,36,0,1
312.69,80,1461,16460.0,5,4.035,1060,55,37,1,0
309.85,98,1497,16550.0,3,4.197,1170,55,36,0,1
295.55,84,1248,15565.0,5,4.035,1040,56,38,0,1
230.12,82,1461,17880.0,5,4.035,1095,54,36,1,0
504.83,82,1995,18350.0,5,4.11,1250,54,36,1,0
252.08,90,1997,19690.0,5,4.419,1390,54,29,1,0
284.48,95,2143,29387.27,4,5.238,1820,55,36,1,0
163.7,90,1956,25800.0,5,4.83,1538,56,36,1,0
253.49,75,1390,14685.0,5,3.916,1021,28,9,0,1
263.2,136,1997,29940.0,5,4.829,1730,55,35,1,0
131.11,136,1870,17639.71,5,4.436,1150,55,35,1,0
250.79,109,1560,20860.0,5,4.333,1344,56,37,1,0
85.4,100,1596,15260.0,5,4.337,1264,54,31,0,1
279.3,138,1975,17639.71,3,4.34,1280,67,36,0,1
539.6,115,1753,20180.0,3,4.174,1204,25,6,1,0
142.58,286,4398,56900.0,4,4.775,1630,55,34,0,1
301.32,115,1685,27350.01,5,4.48,1425,53,33,1,0
287.46,143,1968,38300.0,5,4.699,1575,54,34,1,0
334.73,143,1995,31100.0,5,5.339,1881,54,34,1,0
285.78,143,1968,38300.0,5,4.699,1575,54,34,1,0
245.21,90,1360,17600.0,5,4.26,1182,54,35,0,1
421.26,105,1197,19690.0,5,4.255,1135,53,34,0,1
414.01,100,1870,19082.13,5,4.355,1290,27,7,1,0
257.06,100,1596,12561.15,5,4.174,1077,27,7,1,0
283.3,90,1461,19400.0,5,4.213,1319,60,40,1,0
240.7,90,1997,16320.0,5,3.822,1145,56,38,1,0
284.98,115,1753,20180.0,3,4.174,1204,54,34,1,0
215.82,90,1896,19059.98,5,4.395,1199,53,33,1,0
210.85,75,1598,12705.4,4,4.252,1180,52,34,0,1
236.76,75,1896,9003.16,4,4.115,1025,52,34,0,1
264.72,110,1587,16231.0,5,4.188,1141,55,37,0,1
