Premium,Value_vehicle,Length,Weight,Age,Driving_experience
239.66,13683.86,4.65,1520,51,33
326.65,22750.0,4.17,1290,54,34
244.94,18009.23,4.315,1250,52,17
250.73,18085.0,3.97,1082,51,16
297.82,14845.0,4.187,1270,51,33
452.62,20150.0,4.35,1542,54,32
221.22,12302.72,4.03,1075,51,33
305.71,18300.0,4.17,1190,49,21
235.19,13199.25,4.62,1155,81,36
285.35,17338.92,4.28,1171,78,52
436.45,19200.0,4.522,1354,74,28
709.06,33650.0,4.661,1695,74,38
134.01,22050.0,4.315,1365,43,24
480.73,29870.0,4.765,1454,43,24
293.35,12380.85,4.129,1015,69,50
300.69,15900.0,4.35,1272,69,50
297.02,16320.0,3.822,1145,69,50
254.93,18582.62,4.253,1505,69,50
188.52,30310.0,4.765,1454,66,46
260.71,17600.0,3.953,1109,66,46
331.13,23625.79,4.48,1270,64,46
328.24,19267.0,4.264,1555,62,41
436.06,52320.0,4.715,1950,57,37
235.37,34150.0,4.526,1440,78,57
385.96,16850.0,4.11,1325,74,34
866.73,23750.0,4.275,1310,74,34
254.44,22145.0,4.498,1295,64,38
285.43,19100.0,4.249,1195,52,30
411.15,20750.0,4.184,1301,53,22
279.8,13497.04,3.953,1131,82,48
224.56,12905.0,3.953,1034,81,45
761.49,42762.21,4.629,1755,43,24
258.36,14850.0,4.337,1197,56,26
207.66,19400.0,4.285,1307,78,49
352.65,15491.21,4.61,1800,68,50
296.81,22133.0,4.276,1300,72,43
357.33,33768.67,4.779,1534,71,49
768.54,26510.0,4.359,1311,72,53
312.54,17600.0,4.415,1190,68,29
241.42,19920.0,3.921,1230,61,29
271.1,21377.0,4.315,1315,59,39
316.02,17610.0,3.941,1070,59,39
341.87,21455.0,4.472,1461,56,14
476.06,23343.31,4.896,1780,63,34
267.59,27450.0,4.703,1387,42,22
351.3,18790.0,4.503,1250,62,38
486.11,24400.0,4.745,1424,60,41
269.73,23138.97,4.697,1850,60,42
291.58,17971.0,4.322,1115,58,39
313.38,15220.0,4.129,1140,54,36
303.3,15938.84,4.167,1151,56,34
425.4,46090.0,4.754,2247,54,33
291.81,14270.08,4.14,1170,53,34
281.66,27793.6,4.66,1730,58,34
551.98,27600.0,4.355,1430,55,36
265.46,15995.0,4.184,1266,55,36
306.53,14911.11,4.252,1320,52,24
337.6,19680.0,4.149,1210,53,29
1033.96,18545.0,4.209,1175,51,27
726.9,23084.0,4.748,1745,52,33
468.59,29040.0,4.925,2003,35,16
414.25,18770.0,4.202,1243,46,13
376.35,23374.92,4.325,1180,73,33
330.8,19300.0,4.209,1175,45,26
277.87,31750.0,4.635,1820,40,16
284.84,24575.38,4.69,1780,40,16
297.83,20001.45,4.707,1610,43,21
283.15,22513.45,3.776,1070,37,16
364.42,15650.0,4.083,1092,50,17
258.35,14685.0,3.916,1021,65,46
224.65,16549.27,4.188,1115,66,36
330.15,24230.0,4.204,1281,63,26
233.8,14418.28,4.03,1145,61,39
292.28,18470.0,4.333,1297,59,17
280.86,28040.0,4.804,1512,54,24
256.07,17120.0,4.052,1125,41,19
295.17,26560.0,4.355,1390,54,33
337.72,21290.0,4.249,1325,52,27
396.72,19440.0,4.731,1485,63,43
250.19,20290.0,4.495,1375,60,41
353.25,15222.0,4.322,1205,58,35
353.33,21434.0,4.567,1419,54,24
478.92,26600.0,4.493,1530,52,30
424.54,28596.16,4.025,1275,58,21
372.94,28800.0,4.844,1517,50,32
435.71,23135.0,4.439,1326,48,10
247.57,20810.0,4.249,1305,79,49
132.93,23220.0,4.703,1361,77,56
242.31,20825.0,4.38,1315,83,50
269.74,11467.31,3.88,1028,74,47
361.65,13312.42,4.11,1155,73,51
362.83,22560.0,4.522,1563,68,48
288.97,64200.0,4.91,1655,68,48
512.59,18862.12,4.61,1820,67,48
360.15,18862.12,4.61,1820,67,48
1292.63,26069.99,4.535,1326,58,40
245.31,18090.0,4.355,1290,63,28
221.21,19500.0,4.302,1205,63,28
273.62,15385.91,3.931,1045,61,43
244.05,15580.0,4.202,1195,59,41
219.59,13282.37,4.389,1040,52,32
252.4,19300.0,4.51,1320,50,27
225.74,18943.0,4.276,1300,50,24
659.97,31570.0,4.363,1375,80,51
241.86,19290.0,4.149,1057,76,55
271.91,20807.04,4.524,1361,66,47
538.94,26430.0,4.292,1295,52,32
636.91,16950.01,4.061,1170,49,27
348.36,17150.0,4.495,1375,70,27
423.12,21559.78,4.33,1190,69,45
267.36,19100.0,4.297,1521,67,43
704.99,33327.65,4.342,1410,43,15
313.63,17350.0,4.315,1365,48,28
426.61,35140.0,4.82,1489,84,42
496.45,28400.0,4.265,1345,80,59
293.24,12140.44,3.995,1060,67,47
278.28,18425.83,4.53,1190,67,47
410.89,12140.44,3.995,1060,65,46
843.8,44737.2,4.818,1535,79,28
259.08,21756.64,4.871,1344,74,55
307.01,13913.43,4.174,1194,70,30
675.54,64700.0,4.612,1735,32,14
300.53,19760.0,4.428,1360,63,19
305.85,25980.0,4.745,1486,59,29
310.87,20410.0,4.834,1655,62,42
414.89,14529.99,4.427,1055,61,34
335.8,26405.08,6.535,2067,61,42
479.01,17350.0,4.315,1365,50,17
273.77,20910.0,4.522,1508,70,52
343.7,14550.0,3.822,1038,54,34
576.89,38146.24,4.433,1525,76,56
337.29,19970.0,4.47,1340,75,45
190.52,12500.0,3.81,1129,54,27
198.54,17070.0,4.507,1270,54,27
186.86,16310.0,4.507,1205,54,35
225.48,14792.0,3.85,1014,52,24
287.42,29400.0,4.325,1685,52,32
378.62,19190.0,4.26,1182,63,44
286.65,49100.0,4.63,2170,80,39
153.17,18870.0,4.061,1170,80,39
187.37,21090.0,4.204,1184,75,47
207.92,20895.01,4.282,1320,72,30
367.52,26720.0,4.765,1454,67,36
297.63,16210.0,4.48,1335,57,33
363.1,31570.0,4.363,1375,33,15
386.85,20950.0,4.325,1462,56,34
281.18,18571.27,4.47,1145,55,36
564.07,67100.0,4.652,1585,55,36
396.44,25900.0,4.366,1461,39,15
301.14,20560.0,4.6,1425,56,38
337.21,20432.1,4.212,1289,60,35
366.75,17200.0,4.17,1083,60,39
465.49,16022.98,4.4,1190,60,31
244.33,16410.0,4.555,1397,59,33
405.32,21700.0,4.59,1430,56,38
241.02,19035.0,4.439,1286,58,14
190.52,14240.0,3.897,1135,53,34
370.37,15761.24,4.108,1185,54,27
560.15,36639.2,4.526,1445,52,21
323.06,31750.0,4.635,1820,53,31
240.24,22063.2,4.748,1690,83,54
584.9,33980.0,4.72,1986,80,36
737.7,18650.0,3.97,1082,77,49
295.84,19670.0,4.209,1195,77,56
297.54,21300.01,4.253,1090,75,54
219.92,24150.0,4.43,1355,70,39
118.44,23827.01,4.39,1505,36,17
316.7,22810.0,4.782,1678,40,21
490.58,24050.0,4.782,1781,69,49
342.48,23080.0,4.745,1425,32,10
299.94,12655.0,4.28,1090,76,54
398.75,16360.0,3.962,1035,56,36
361.86,26486.6,4.355,1910,56,36
393.9,32250.0,4.524,1614,51,29
348.15,16566.0,3.953,1165,42,22
283.97,16950.01,4.061,1170,45,23
442.67,16440.0,4.382,1280,50,17
660.06,23810.0,4.286,1245,77,37
818.53,16310.0,4.507,1205,65,46
279.95,13733.13,3.931,1045,51,11
289.23,21035.42,4.61,1650,54,35
324.93,25950.0,4.59,1620,50,20
255.92,12933.78,4.265,1175,81,55
275.55,13300.0,3.845,1067,72,54
299.61,27625.0,4.273,1360,66,48
314.36,19670.0,4.174,1218,74,54
577.7,28350.0,4.286,1380,65,36
394.89,24350.0,4.423,1480,61,39
311.15,27500.0,4.214,1340,54,35
282.29,12046.0,3.953,1057,56,35
184.37,14635.0,4.159,1320,55,29
321.44,24055.0,4.29,1330,48,28
242.83,17538.0,4.108,1265,73,50
266.71,20750.0,4.184,1301,55,36
268.49,18875.39,4.44,1415,58,38
786.41,34393.96,4.338,1492,60,30
245.23,18058.75,4.33,1150,71,43
344.71,19977.64,4.43,1245,67,37
320.12,27495.0,5.399,1887,53,35
274.27,16070.0,4.209,1165,82,52
243.55,28818.53,4.732,1834,64,46
267.78,27385.01,4.44,1415,73,53
296.68,16070.0,3.992,1170,71,47
351.94,34420.0,4.427,1590,52,28
376.34,25985.0,4.355,1425,38,16
748.41,24080.0,4.255,1220,36,17
271.68,21330.0,4.395,1210,35,17
272.85,26250.0,4.129,1246,34,14
392.58,21237.0,4.075,1625,34,16
417.87,19925.0,4.603,1460,35,17
412.94,19925.0,4.603,1460,35,17
248.89,12561.15,4.174,1077,63,22
536.01,25800.0,4.83,1538,32,13
605.66,29910.0,4.449,1415,32,13
358.38,17950.0,4.062,1071,29,11
268.85,15836.67,4.616,1618,77,59
275.39,31400.0,4.52,1430,75,28
254.33,21385.0,4.337,1339,47,28
318.18,22100.0,4.081,1251,41,19
215.92,9416.0,4.25,1050,43,21
261.88,13680.0,3.822,1025,43,19
273.6,22200.0,4.387,1306,43,25
359.85,24107.0,4.955,1830,43,23
280.03,23870.0,4.29,1333,43,18
288.59,17768.36,4.33,1170,42,24
235.11,21090.0,4.204,1287,39,18
412.36,29883.37,5.182,1748,41,22
178.54,29200.0,4.544,1365,41,23
309.35,26470.0,4.765,1454,51,22
299.36,12380.0,3.916,1021,40,21
438.03,21385.0,4.337,1339,40,21
386.2,17369.25,4.436,1210,38,17
370.42,25300.0,4.496,1490,37,18
263.69,21090.0,4.204,1184,64,35
245.6,14606.0,3.953,1094,81,54
346.38,24729.44,4.317,1475,75,41
192.3,11500.0,4.074,1011,69,36
272.17,23640.0,4.675,1361,55,21
261.74,18550.0,4.315,1290,64,33
314.87,26260.0,4.576,1350,66,46
454.98,22589.27,4.596,1380,65,36
263.23,15220.0,3.99,1018,63,39
293.06,12200.0,3.835,1010,77,54
244.88,17560.0,4.35,1272,65,19
325.04,26250.0,4.238,1280,63,45
342.93,23700.0,4.159,1275,52,31
299.74,12530.97,4.363,1205,78,46
331.65,18060.0,4.655,1665,71,52
210.38,21520.0,4.149,1204,71,52
374.81,18311.0,4.26,1292,36,17
631.28,23775.0,4.34,1263,34,13
276.51,14977.92,4.28,1171,37,19
327.06,26740.0,4.676,1505,34,15
368.18,14570.0,3.941,1072,34,13
510.02,21500.01,4.253,1155,34,13
363.42,17700.0,4.358,1195,38,19
310.66,26150.0,4.611,1430,37,18
373.07,27000.0,4.324,1310,33,14
417.93,28400.0,4.665,1428,38,19
319.83,18473.1,4.275,1182,35,16
346.57,27600.0,4.524,1614,35,16
344.74,19340.0,4.597,1427,37,16
358.51,13290.0,4.061,1043,32,9
383.22,15100.0,3.986,1100,34,15
545.69,27450.0,4.34,1390,36,18
257.15,34055.0,4.647,1495,35,16
257.63,18340.0,4.202,1243,34,16
321.95,23510.0,4.152,1160,36,18
363.2,11199.3,4.363,1200,36,18
272.9,18090.0,4.342,1357,34,16
342.08,13410.0,3.822,1038,36,18
333.75,18415.01,4.02,1309,35,17
275.49,16670.0,4.184,1259,35,17
731.88,18765.0,4.342,1357,29,11
291.89,18932.0,4.493,1474,34,15
506.24,21090.0,4.418,1657,32,14
629.14,17750.0,4.062,1071,32,14
330.54,14752.29,3.953,1131,36,16
344.6,18340.0,4.202,1243,32,13
344.09,27330.0,4.547,1310,38,13
242.95,15070.0,3.999,1160,35,17
249.14,49700.0,4.505,1560,34,15
279.11,76850.0,4.615,1580,34,15
316.21,20410.0,4.249,1305,34,16
271.83,17970.0,4.249,1275,36,16
374.84,21080.0,4.288,1194,30,12
459.13,19267.0,4.264,1555,32,14
565.03,19010.0,4.42,1350,33,15
745.41,17900.0,3.626,1075,34,10
452.61,19500.0,4.062,1071,48,30
356.12,22200.0,4.387,1306,33,15
214.91,17610.0,4.211,1158,39,21
273.31,22100.0,4.475,1309,37,17
359.83,30000.0,4.52,1360,39,20
357.97,20875.0,4.36,1205,40,18
321.44,22960.0,4.559,1265,37,19
299.72,19670.0,4.209,1205,37,17
281.99,23439.47,4.152,1255,36,18
197.06,14570.0,3.897,1065,38,18
209.44,14793.43,4.167,1106,35,10
229.11,13326.0,3.953,1094,37,19
358.92,16179.95,3.953,1169,38,17
374.67,22390.0,4.26,1293,34,15
395.44,19990.0,4.249,1325,34,16
462.0,21900.0,3.982,1205,41,21
437.04,18350.01,4.248,1320,41,21
250.1,14420.0,3.85,1022,41,21
318.09,22520.0,4.587,1329,35,16
395.58,16870.0,4.159,1410,36,18
364.94,40980.0,5.135,1942,36,18
354.3,19100.0,4.249,1195,33,15
320.38,14050.0,4.31,1047,38,18
267.4,20060.0,4.276,1293,61,41
270.16,22800.0,4.282,1450,38,18
200.89,27050.0,4.611,1430,38,15
358.15,26790.0,4.596,1448,40,21
362.12,13754.49,4.11,1088,38,20
208.3,19035.0,4.439,1286,38,20
182.59,19400.01,4.122,1227,38,20
368.69,26510.0,4.238,1280,35,16
183.01,24720.0,4.467,1553,36,17
269.6,22910.0,4.596,1335,38,20
268.28,18320.01,4.532,1260,33,15
314.79,21870.0,4.295,1205,38,18
380.77,31610.0,4.586,1430,36,18
299.93,22720.0,4.38,1320,34,15
438.54,26000.0,4.57,1530,36,18
423.63,22040.0,4.276,1125,36,15
140.51,19680.0,4.149,1210,39,19
198.35,15785.0,3.953,1142,37,17
294.58,26545.0,4.475,1379,39,19
372.93,18590.0,4.395,1199,34,16
270.0,20804.47,4.28,1320,36,17
274.88,26943.37,4.455,1595,37,16
473.56,30610.79,4.456,1365,32,14
519.18,19650.0,4.315,1275,36,17
355.64,18009.23,4.315,1250,36,15
339.2,20670.0,4.249,1305,36,18
122.46,18420.0,4.209,1195,36,17
219.43,19751.12,4.315,1250,36,18
242.07,14556.51,3.995,1080,35,17
256.34,19120.0,4.276,1228,36,16
150.27,25753.37,4.479,1350,32,14
422.62,65385.0,4.835,2629,32,14
358.73,28874.68,4.255,1354,35,16
281.01,13142.0,3.85,1014,33,15
322.19,16405.11,4.167,1165,60,41
270.53,20995.0,4.481,1277,36,18
325.63,16479.75,4.18,1155,35,17
190.24,16950.01,4.061,1170,34,14
427.94,28553.19,4.313,1260,33,15
378.49,16401.62,4.18,1230,37,15
262.26,12525.09,4.11,1150,37,15
262.95,19740.0,4.137,1220,37,17
299.74,14905.1,4.184,1330,34,16
340.77,18100.0,4.174,1202,35,15
205.36,20540.0,4.26,1182,34,15
251.25,13878.4,3.977,1053,35,16
319.72,29430.0,4.363,1359,37,18
211.9,17934.2,4.6,1375,32,13
419.75,14896.95,4.11,1120,36,7
350.18,22050.0,4.315,1365,36,17
132.63,23665.0,4.372,1437,36,15
424.42,20190.0,3.973,1195,32,13
328.61,23865.0,4.58,1200,36,17
224.77,21650.0,4.135,1285,34,14
393.11,25800.0,4.394,1331,34,16
400.58,16427.04,4.11,1205,33,8
347.76,18070.0,4.29,1165,36,18
302.56,18450.0,4.26,1200,33,8
270.71,22071.34,4.28,1405,35,15
393.5,35900.0,4.343,1400,32,14
278.4,21250.0,4.159,1165,32,13
286.98,30310.0,4.765,1454,35,17
85.43,17460.0,4.108,1280,36,15
314.11,12545.0,3.85,1005,32,12
357.4,14280.0,4.03,1139,33,14
297.46,17500.0,3.916,1135,35,17
384.9,23222.63,4.355,1755,34,16
236.27,21545.0,4.204,1251,36,17
512.57,18750.0,4.18,1355,35,14
330.36,16332.0,3.953,1169,35,16
312.92,24450.0,4.779,1506,37,18
292.53,19202.34,4.51,1240,37,17
266.54,14977.92,4.28,1171,29,10
358.7,25020.01,4.782,1678,38,20
458.72,17270.0,4.184,1232,34,14
341.52,28410.0,4.44,1512,36,18
374.65,23557.1,4.4,1378,34,15
210.92,16961.54,3.986,1100,38,18
475.05,15149.23,4.07,1102,37,18
323.13,19751.12,4.315,1250,37,18
356.7,23300.0,4.315,1520,38,19
436.18,27330.0,4.547,1310,39,20
324.81,15668.39,4.63,1560,39,20
331.6,14286.0,3.953,1165,35,17
328.88,18550.0,4.315,1290,36,17
400.44,37350.0,4.661,1775,36,16
392.5,21450.0,4.159,1165,33,15
237.46,16960.0,3.85,1063,37,18
541.39,25900.0,4.259,1430,35,16
558.55,19650.0,4.253,1090,34,16
376.55,21600.0,4.329,1205,36,18
290.01,15650.0,4.03,1197,36,18
478.79,19950.0,4.358,1263,36,18
511.76,27450.0,4.703,1387,36,15
579.47,25600.0,4.59,1539,36,12
613.68,19670.0,4.174,1218,37,14
361.05,18770.0,4.202,1243,33,15
434.78,14850.0,4.337,1197,36,17
485.67,19220.0,4.295,1215,35,17
391.7,7963.41,4.68,1350,34,11
409.89,15467.72,4.253,1395,35,17
307.09,20870.0,4.199,1239,36,14
314.11,22827.1,4.405,1514,33,14
436.35,17600.0,4.26,1182,34,15
326.3,14520.0,3.916,1066,34,16
415.78,23210.0,4.259,1430,35,17
574.49,16395.0,4.342,1352,32,13
219.2,30771.82,4.661,1400,33,7
251.6,18150.0,3.606,1030,65,39
209.18,12540.0,3.916,1021,36,18
269.71,21145.0,4.209,1270,63,34
363.41,41235.44,4.433,1505,60,41
625.98,21490.0,4.41,1305,59,34
279.01,16550.0,4.382,1100,60,36
303.72,25020.01,4.782,1678,59,41
355.29,21950.0,3.883,1165,62,31
365.29,21300.01,4.31,1282,62,28
417.53,25690.0,4.214,1340,36,16
229.06,26710.0,4.576,1490,72,49
339.25,15065.0,3.953,1142,72,31
371.39,20700.0,4.209,1205,61,41
195.68,23900.0,4.315,1437,35,15
310.11,29080.0,4.703,1387,51,26
328.1,23410.0,4.206,1395,51,26
339.37,22387.7,4.466,1425,51,33
348.34,37617.35,4.82,1540,51,33
386.69,20950.0,4.44,1595,38,19
359.67,22825.0,5.005,1950,38,19
330.93,13751.16,4.94,1615,43,23
283.04,19790.0,4.202,1243,46,16
303.96,28850.0,4.801,1501,45,26
504.11,29400.0,4.426,1541,69,50
603.66,17950.0,4.062,1071,68,46
249.63,21300.01,4.31,1282,66,29
336.27,14086.36,4.11,1155,61,43
734.43,12950.0,3.916,1067,61,43
360.27,27390.0,4.214,1340,44,20
258.49,18520.0,4.042,1451,62,38
304.39,11718.25,4.363,1205,40,20
640.7,13410.0,3.822,1038,32,11
517.34,14350.0,3.999,1160,30,9
811.6,72782.57,5.03,1825,70,49
257.24,25050.0,4.206,1427,52,32
518.04,20950.0,4.358,1269,44,21
301.58,24140.0,4.357,1453,82,60
622.28,31890.0,4.213,1334,75,47
282.17,21910.0,4.259,1340,37,19
330.02,45350.0,4.567,1615,73,55
355.35,19250.0,4.315,1250,65,46
320.33,13785.0,3.953,1142,77,52
334.71,18932.0,4.493,1474,59,41
249.87,13754.49,4.11,1088,50,27
229.28,18340.0,4.202,1243,55,37
230.47,19790.0,4.202,1243,51,22
276.13,17639.71,4.34,1280,50,30
214.86,13754.49,4.11,1088,84,45
273.71,29040.0,4.925,2003,39,20
340.31,17205.0,4.188,1200,55,36
365.77,25323.96,4.993,1815,54,34
244.57,18750.0,4.18,1355,79,55
202.02,14310.0,3.812,1015,64,44
275.64,18225.0,4.063,1090,72,49
371.75,28721.2,5.014,1660,70,51
588.32,20370.0,4.282,1320,57,37
303.62,22400.0,4.38,1390,57,37
333.76,23900.0,4.44,1505,54,34
236.66,16761.0,4.137,1281,52,33
582.38,39300.0,4.58,1430,54,35
764.27,38560.0,4.665,1745,49,31
258.04,18473.1,4.275,1182,45,27
279.6,24285.0,4.35,1687,49,31
662.75,32300.0,4.531,1415,45,26
184.76,19803.0,4.369,1250,47,29
364.19,50750.0,4.74,2270,43,24
342.01,27195.0,4.899,1818,56,25
318.92,24422.0,4.145,1680,41,22
238.1,18241.32,4.355,1520,39,21
291.72,52600.0,4.638,1530,64,13
254.1,17765.0,4.342,1339,30,12
346.72,26800.0,4.676,1580,69,38
530.02,27890.05,4.426,1543,50,32
256.14,12000.0,3.822,1025,36,8
231.38,17035.0,4.472,1294,49,27
264.51,14650.0,4.215,1064,49,30
296.92,12873.68,4.108,1185,37,17
242.33,21100.0,4.199,1243,50,29
205.42,13870.0,3.959,1105,84,56
310.1,28818.53,4.732,1834,55,37
221.88,17270.0,4.184,1232,51,32
218.27,16100.0,4.052,1371,83,57
427.83,16910.0,4.322,1290,84,60
265.12,19292.49,4.805,1835,82,61
291.69,14570.0,3.941,1072,82,53
195.78,17460.0,4.108,1280,83,60
247.57,13673.03,4.03,1060,84,31
245.49,14820.96,4.368,1160,81,46
236.01,14555.0,4.018,1069,83,54
390.46,18707.39,5.35,1900,80,58
302.3,17970.26,4.43,1180,80,50
232.41,15866.72,5.55,2950,78,59
408.97,18770.0,4.418,1657,80,60
261.36,19220.0,4.174,1241,44,26
264.73,24028.0,4.005,1370,80,51
1729.95,61250.0,4.781,2110,79,60
385.53,20291.56,5.54,2674,79,61
238.04,16880.0,4.174,1197,80,60
372.49,15450.0,4.137,1267,82,61
282.16,22040.14,3.838,1225,70,50
269.51,19790.0,4.202,1243,79,60
328.39,22466.05,3.883,1245,50,29
226.46,19803.0,4.369,1250,81,55
341.38,18589.3,4.317,1430,80,49
507.72,16209.0,4.108,1280,55,37
291.63,14504.04,4.23,1805,82,56
307.87,48555.77,4.972,2115,82,56
292.04,17095.0,4.184,1197,79,61
321.15,18439.05,4.44,1561,51,33
248.59,20765.0,4.42,1331,80,38
203.3,16800.0,4.137,1220,81,48
216.69,15530.0,4.137,1267,81,54
331.76,25439.0,4.955,1830,80,56
312.5,12230.6,4.11,1155,79,53
363.15,16077.07,4.61,1840,78,60
250.75,17295.0,4.276,1268,78,57
607.65,27420.0,4.597,1422,78,8
282.69,25989.0,4.697,1830,79,52
314.9,87748.73,4.521,1770,79,52
244.46,19250.0,4.38,1310,76,58
301.6,12035.27,4.43,1017,78,56
187.76,13072.01,4.11,1155,79,60
895.32,19400.01,4.135,1172,78,54
419.57,19400.01,4.135,1172,78,54
357.6,24010.0,4.295,1320,79,60
244.67,20675.0,4.419,1318,76,54
281.8,37430.0,4.796,1540,76,54
279.51,15475.0,4.322,1203,76,54
226.08,20816.3,4.38,1360,77,37
248.57,19390.0,4.52,1340,76,54
481.96,21680.0,4.199,1215,77,50
1461.3,32790.0,4.628,1613,77,59
272.87,19900.0,4.38,1374,76,53
284.5,26164.0,4.782,1678,77,57
289.88,22090.0,4.3,1365,77,57
533.99,36970.0,5.413,2032,77,57
225.98,17595.0,4.209,1195,76,54
233.1,27800.0,4.5,1718,74,56
395.65,12873.68,4.108,1185,77,58
353.67,20950.0,4.276,1290,76,57
442.36,20785.69,4.31,1300,47,25
239.13,12993.88,4.108,1191,76,50
302.72,21383.0,4.749,1940,76,39
228.21,13865.0,4.184,1135,75,57
267.53,18147.68,4.355,1555,76,56
226.4,16727.37,4.27,1160,77,49
216.17,29150.0,4.423,1565,76,58
180.06,17056.72,4.524,1210,76,58
216.69,13985.0,3.953,1034,75,45
157.58,14617.22,4.167,1112,75,46
246.87,25050.0,4.206,1427,75,56
280.94,20250.0,4.122,1170,75,56
106.75,25419.99,4.38,1374,75,57
239.49,24581.4,4.355,1895,76,28
339.24,18340.0,4.202,1243,74,38
185.76,21390.0,4.488,1451,74,55
244.77,16400.0,4.253,1305,41,13
237.6,16400.0,4.253,1305,41,13
270.18,26710.0,4.805,1661,73,55
290.15,16750.0,4.503,1205,77,47
242.0,34930.0,4.703,1495,74,53
335.24,21400.0,4.888,1774,74,55
255.21,25927.9,5.899,2115,46,26
399.82,24500.0,4.888,1785,66,46
375.91,22230.0,4.522,1512,79,57
310.29,16708.14,3.994,1375,74,29
450.37,16645.0,4.013,1096,72,46
322.43,23850.0,4.545,1481,73,53
240.34,14628.63,4.325,1070,73,55
294.94,26513.0,4.749,1510,73,53
246.91,24729.44,4.317,1475,75,49
322.19,20525.0,4.522,1512,74,51
298.31,49300.0,4.81,1790,74,51
364.94,23290.0,4.749,1850,73,53
342.25,19502.84,5.0,1710,72,51
240.56,19380.0,4.273,1182,42,24
243.51,26800.0,4.676,1580,72,50
328.0,28024.38,5.455,1991,72,54
256.48,14793.43,4.167,1106,74,50
167.51,27240.0,4.58,1265,75,40
354.71,14280.0,3.822,1088,71,53
208.84,9927.0,4.25,1055,74,33
246.41,20395.35,4.355,1740,72,54
262.53,20205.0,4.342,1415,72,52
200.51,30850.0,4.72,1897,73,53
244.96,27145.0,4.899,1825,73,53
210.58,13630.95,4.23,1800,73,53
321.98,16986.65,4.44,1405,73,48
319.97,22910.0,4.576,1270,72,54
742.17,17504.26,4.052,1125,72,43
226.61,12660.0,3.916,1037,40,21
374.01,30190.0,4.31,1250,73,46
281.67,21036.0,4.276,1300,73,39
243.1,16610.0,4.555,1399,72,53
133.56,23800.0,4.28,1430,73,44
192.62,17072.4,4.405,1438,38,19
329.18,15065.0,3.953,1142,72,47
296.51,13497.04,3.953,1131,72,53
236.11,30375.15,4.49,1290,72,48
515.65,19279.99,3.965,1165,72,53
216.58,25248.52,4.697,1855,71,46
129.65,40279.83,4.72,1485,71,53
288.26,15201.0,4.137,1281,70,52
233.2,30250.0,4.485,1510,71,52
237.91,16860.0,4.137,1219,72,53
212.22,31160.0,4.544,1460,72,49
239.92,13050.0,4.495,1178,70,46
664.69,30940.0,4.74,1507,70,46
305.28,25450.0,4.276,1318,70,50
495.19,13793.23,4.731,1220,71,47
368.5,14975.6,4.207,1145,71,53
727.19,22500.0,4.41,1591,68,45
298.78,20430.0,4.572,1310,70,49
553.54,26952.28,4.527,1539,70,50
622.31,20290.0,4.199,1239,43,19
413.32,25990.0,4.255,1238,71,53
265.84,19379.0,4.188,1200,70,38
229.89,18350.0,4.137,1305,69,44
525.46,22200.0,4.33,1418,68,36
388.08,31960.0,3.962,1165,70,51
260.08,22810.0,4.782,1678,69,48
257.26,20520.0,4.03,1244,70,51
243.36,13990.0,3.99,1146,69,50
278.31,32850.0,4.66,1929,46,15
247.8,17021.26,4.44,1405,54,33
239.57,25650.0,4.5,1720,66,46
197.05,14896.95,4.11,1120,32,12
239.62,17945.0,4.184,1266,68,32
253.42,20181.99,6.269,2019,65,43
252.82,31050.0,4.963,1945,69,47
301.76,20783.53,4.569,1570,69,50
255.58,16130.0,4.345,1275,68,50
205.89,21700.0,4.149,1232,68,47
312.95,24720.0,4.467,1553,68,50
518.56,22111.24,4.675,1375,33,15
285.44,12890.0,4.355,1020,66,45
261.89,29419.33,4.829,1595,66,45
241.83,14555.0,4.018,1069,68,45
296.01,31745.0,5.114,1680,67,49
239.88,18217.16,5.06,1890,68,50
356.15,22429.69,4.338,1324,69,47
294.55,52417.44,4.807,2058,69,49
348.85,25500.0,4.833,1419,67,45
298.64,20230.0,4.204,1173,69,39
197.67,14896.95,4.11,1120,68,47
419.18,21090.0,4.204,1287,68,49
407.45,19310.0,4.249,1215,68,49
325.27,18354.91,4.63,1277,41,20
322.99,20970.0,4.84,1445,66,48
337.96,25570.0,4.755,1335,71,52
459.78,17490.0,4.03,1205,68,44
250.83,15067.37,4.167,1151,68,50
336.04,25000.0,4.357,1453,69,36
341.61,21910.0,4.152,1090,34,15
250.78,18027.53,4.061,1015,66,47
262.83,21197.7,4.21,1275,68,50
241.84,23030.0,4.522,1546,67,49
342.68,12873.68,4.108,1185,67,49
280.75,17689.99,3.962,1142,67,44
275.31,20429.0,4.188,1216,66,46
484.08,17590.0,4.062,1071,66,46
990.87,17120.0,4.052,1125,57,38
296.9,22830.0,4.804,1480,66,45
270.63,15746.52,4.167,1152,66,45
249.09,19710.0,4.249,1280,34,15
369.35,11660.0,3.817,1065,65,45
235.58,18025.5,5.36,1697,67,48
237.93,11118.72,4.207,1105,67,48
419.05,19690.0,4.38,1422,65,47
284.87,19550.0,4.274,1200,66,44
295.2,18450.0,4.157,1160,66,45
244.79,15000.0,3.995,1125,66,48
821.84,17650.0,4.03,1205,39,19
331.63,17545.0,4.209,1155,68,48
332.47,26850.0,4.423,1480,46,24
234.36,14570.0,3.941,1072,67,44
237.09,15747.0,4.253,1330,67,49
322.22,18061.86,4.44,1545,67,49
